User,Tweet,Language,Location
AnSeok6,"Cuál es tu grupo favorito?
Cuál es tu canción favorita?
Novelas?,Bipolaridad?, Deseas ser mi amiga? ...
   
#Bipolar?",es,Peru
pantsofdeath,"RT @ErikaMoen: My psychiatrist said I’m an awesome person so SUCK IT, HATERS. I only had to pay her $125 in exchange for this very genuine validation, so I know she really meant it?
.
.
.
#erikain2019 #mentalillness #bipolar #mentalhealth https://t.co/GTGaJk6gQq https://t.co/uFnT4aFX06",en,Sydney
david_t_macknet,"Looks like the mood stabilizer got rid of the manic component. I'm now mainlining coffee in an effort to stay awake more than a couple hours at a time. The depressive component is lifting, but irregularly: memory is returning but I'm still depressed, so, I have no idea. #bipolar https://t.co/xyEpimpz6r",en,"Silicon Valley, California."
JoeAccardi,Gross misdiagnosis - when Bipolar Disorder confused with ADHD https://t.co/dimKTnTRxG #bipolar #ADHD #mentalhealth #parenting,en,"Toronto, Canada"
tjhallford,"To raise #PTSD #MentalHealthAwarenessWeek I shared a raw #Bipolar  on #FB #Instagram #YouTube to enourage others to reach out to friends/family/Vets if U notice  #episode #1 Person reach out!  Alabama Man #mentalillness #disabled https://t.co/SeCgNryye9
#MentalHealthAwarnessWeek",en,"California, USA"
_Azaliz,"RT @ErikaMoen: My psychiatrist said I’m an awesome person so SUCK IT, HATERS. I only had to pay her $125 in exchange for this very genuine validation, so I know she really meant it?
.
.
.
#erikain2019 #mentalillness #bipolar #mentalhealth https://t.co/GTGaJk6gQq https://t.co/uFnT4aFX06",en,PP by @lenissimus ??
HealthyPlace,"You must accept yourself, flaws (imagined or real) and all.' Get #MentalHealth inspiration at https://t.co/8kHqdUD6Lc
==
#depression #anxiety #bipolar #eatingdisorder #mhsm #mhchat",en,Texas
Katcopley,We need to be hugely careful of always insisting that complete  recovery is possible. What worked for me is knowing that I probably will live with #bipolar &amp; #anxiety for the rest of my life - this isn’t a weakness but reality &amp; has meant I now cope better. #AnxietyandMe,en,"Orpington, Kent"
HBCounselling,"Podcast:  Helping a Friend with Mental Illness #ABipolar,ASchizophrenic,andaPodcast #Anger #Anxiety #Bipolar #Caregivers #depression #Friends https://t.co/rgZPTgyUDL https://t.co/PMQVA8ca00",en,Hebden Bridge
ClearviewTreats,Suzy's Story: A family legacy of #mentalillness and #substanceabuse - https://t.co/szuDE6pVan #addiction #drugs #drugabuse #drugaddiction #addictiontreatment #rehab #recovery #opioids #opioidepidemic #alcohol #alcoholic #alcoholism #bipolar #depression #anxiety #ptsd #trauma,en,"Los Angeles, CA"
Katcopley,Medication is such a difficult one &amp; again depends on the individual. I have very extreme reactions to medication &amp; beta blockers work best to control my day to day anxiety. When I am in a #bipolar episode I have to change Course &amp; medication #AnxietyandMe,en,"Orpington, Kent"
LeighhJaymee,"Kids these days... 
Pls watch. Its all bants. #Bipolar #MentalHealthAwarenessWeek #BPD #Epilepsy https://t.co/moJUOcU8Iy",en,Planet CuckooLand
CMEInstitute,"Explore the efficacy and safety of #lithium, #anticonvulsants, &amp; atypical #antipsychotics in the treatment of #adolescent #bipolar disorder. Plus, receive guidance for monitoring for common adverse effects, such as weight gain and fatigue. https://t.co/KcHQIasAcT https://t.co/WXLezQV32m",en,"Memphis, TN"
ErikaMoen,"My psychiatrist said I’m an awesome person so SUCK IT, HATERS. I only had to pay her $125 in exchange for this very genuine validation, so I know she really meant it?
.
.
.
#erikain2019 #mentalillness #bipolar #mentalhealth https://t.co/GTGaJk6gQq https://t.co/uFnT4aFX06",en,"Portland, OR"
Katcopley,I have #bipolar which is tough but tends to have peaks and troughs. The #Anxiety disorder is pretty constant. #AnxietyAndMe,en,"Orpington, Kent"
EleanorSegall,"RT @EleanorSegall: You can pre order my book 'Bring Me To Light' now! So thrilled to share this and thanks to the team @TriggerPub for their support. Book is about my life story with #bipolar 1 and social anxiety, will be out in early November. :)#mentalhealth #author https://t.co/TDYTZFxKFk",en,London
cjoashmore,"Day 170: Spring jeans as bipolar as her mothe... I mean, the weather. Stupid auto-correct.

#GivenGrace #givenspictureaday #holyjeans #springjeans #bipolar #bipolarweather #caliweather #springweather #prettygirl… https://t.co/vKKYw06YKk",en,"Apple Valley, CA"
FatihB1907,"RT @epsikiyatri: Bipolar m?y?m? De?il miyim? Hiç kimsenin ruh hali %100 düzenli de?ildir. Zorlu bir durumla kar??la?t???n?z moralinizin bozulmas? veya hayat?n?z yolunda gitti?inde mutlu olman?z normaldir. Peki ruh sa?l???n?z?n bozuldu?unu nas?l anlars?n?z?
https://t.co/QITKcmK2Ka
#bipolar https://t.co/95L9NJ7Lck",tr,Kad?köy/Fenerbahçe/?STANBUL
HeoroCom,#Model: Mean total #costs and #QALYs were similar in patients with #bipolar disorder treated with #lamotrigine or placebo in the UK; clinical ratings better with lamotrigine  https://t.co/PY0i5LEu6m,en-gb,"England, United Kingdom"
epsikiyatri,"Bipolar m?y?m? De?il miyim? Hiç kimsenin ruh hali %100 düzenli de?ildir. Zorlu bir durumla kar??la?t???n?z moralinizin bozulmas? veya hayat?n?z yolunda gitti?inde mutlu olman?z normaldir. Peki ruh sa?l???n?z?n bozuldu?unu nas?l anlars?n?z?
https://t.co/QITKcmK2Ka
#bipolar https://t.co/95L9NJ7Lck",tr,"?stanbul,Türkiye"
IJustWokeUpDead,"Really, just read and you'll understand #bipolar #addictionrecovery #alcoholism much more clearly... #ijustwokeupdead https://t.co/xsN7xSOfx0",en,"World Wide! on Amazon.com, B&N"
andrewmorrisuk,"RT @George__Mason__: This is a picture I drew of my boss, who fired me 3 years ago for having anxiety issues. 

#anxiety #panic #ocd #depression #SickNotWeak #bpd #bipolar #autism #socialanxiety #ptsd #DepressionIsReal #cptsd #selfharm #suicide #suicideaware #MentalHealthMatters #mentalhealth https://t.co/wVS2QlsT4O",en,Bedford
DivaZiva14,@PsychologyBravo #BIPOLAR,en,"California, USA"
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt #schizophrenia #MentalHealth #Suicide #EndTheStigma xxxx? https://t.co/NwBhNyphPH,ru,Belarus
natasha_tracy,Being Honest When You Have #Bipolar Disorder https://t.co/CPhyvY2FiQ #depression #psych,en,The West Coast
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt #schizophrenia #MentalHealth #Suicide #EndTheStigma xxxx? https://t.co/NpvmyRCiGm,ru,Belarus
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt #schizophrenia #MentalHealth #Suicide #EndTheStigma xxxx? https://t.co/mG6C7HB3CH,ru,Belarus
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt #schizophrenia #MentalHealth #Suicide #EndTheStigma xxxx? https://t.co/rYy2l0mPWj,ru,Belarus
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt #schizophrenia #MentalHealth #Suicide #EndTheStigma xxxx? https://t.co/dME4CtFAqi,ru,Belarus
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt #schizophrenia #MentalHealth #Suicide #EndTheStigma xxxx? https://t.co/EwovAxF7Fc,ru,Belarus
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt #schizophrenia #MentalHealth #Suicide #EndTheStigma xxxx? https://t.co/QoOTc0QkeJ,ru,Belarus
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt #schizophrenia #MentalHealth #Suicide #EndTheStigma #AnxietyQuotes #DepressionQuotes ? xxxx https://t.co/LH16MuzWnA,ru,Belarus
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt #schizophrenia #MentalHealth #Suicide #EndTheStigma #AnxietyQuotes #DepressionQuotes ? https://t.co/R7p1CBF8VI,ru,Belarus
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt #schizophrenia #MentalHealth #Suicide #EndTheStigma #AnxietyQuotes #DepressionQuotes ? https://t.co/7ruI4k2vkt,ru,Belarus
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt #schizophrenia #MentalHealth #Suicide #EndTheStigma #AnxietyQuotes #DepressionQuotes ? https://t.co/il0pt3a9uZ,ru,Belarus
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt  #schizophrenia #MentalHealth #Suicide #EndTheStigma #AnxietyQuotes #DepressionQuotes https://t.co/tDGrYaI6Ha,ru,Belarus
TJ_Q8,"#Bipolar II: Bhí mé ag obair leis an #íomhá seo inné, &amp; is an dara í i sraith. D'úsáid mé uisce i dtrae dubh do scáil a dhéanamh. Thóg mé roinnt íomhanna ansin chumaisc mé iad i Photoshop. Is tiomnaithe í dóibh a fhulaingíonn ina dtost. 
#Gaeilge #dépholach #grianghrafadóireacht https://t.co/qzu8TJ0yPk",en,Kuwait
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt  #schizophrenia #MentalHealth #Suicide #EndTheStigma #AnxietyQuotes #DepressionQuotes https://t.co/pHTqhaNSha,ru,Belarus
3Spyro75,RT @MentalHlthAware: #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt  #schizophrenia #MentalHealth #Suicide #EndTheStigma #AnxietyQuotes #DepressionQuotes #socialanxiety https://t.co/VEZUEtzrmn,ru,Belarus
DBT_Therapy,"Feeling Stuck or Restless? Think How, Not What - https://t.co/hIAcmKKtZL #mentalhealth #recovery #treatment #awareness #psychology #psychologist #therapy #therapist #dbt #cbt #bpd #borderline #bipolar #depression #anxiety #ptsd #trauma #wellness #mindfulness",en,Los Angeles
EsalqRoots,"RT @vingad0r: @CarlosBolsonaro Ainda n faz. #Playmobil nos diz que vc e o #cartomante #crooner de patifaria estão coordenando a fritura do gen Stos Cruz p/ morder a #SECON, confere, amiguinho #bipolar ?",en,"Piracicaba, Brasil"
TeamSyp,"During #MHAW19
I suggest you read Cultivating Mad Cow. A first hand account by friend of #TeamSYP Kathryn Littlewood. Describing her journey with #bipolar &amp;  #MentalHealth with brutal honesty, humour and reflective hindsight. 
 @MadcowO 
#MentalHealthAwarenessWeek https://t.co/f5TbLp4Pit",en,South Yorkshire
vingad0r,"@CarlosBolsonaro Ainda n faz. #Playmobil nos diz que vc e o #cartomante #crooner de patifaria estão coordenando a fritura do gen Stos Cruz p/ morder a #SECON, confere, amiguinho #bipolar ?",en,unknown
SassyD617,I shouldn't have said Fake it till you make it that's how I made my daughter  #LibertyGrace while asking if this place was hiring!????? #postpartumdepression #bipolar I need a job,en,"Boston,ma"
MaddDawgDailey,"RT @for_meagan: Some tips for #anxiety. Meagan's counseling today.
#MentalHealthAwarenessWeek #mentalillness #LPFamily #sicknotweak #EndTheStigma #bipolar #Depression #PTSD #suicideprevention #MentalHealth  https://t.co/StPQoymqJt",en,"Boston, MA"
for_meagan,"Some tips for #anxiety. Meagan's counseling today.
#MentalHealthAwarenessWeek #mentalillness #LPFamily #sicknotweak #EndTheStigma #bipolar #Depression #PTSD #suicideprevention #MentalHealth  https://t.co/StPQoymqJt",en,on a rollercoaster 
Waynewo15674002,"Just released an EP and I'm already finalizing everything for a new Album. 

#music #album #mentalhealth #bipolar #NewMusic",en,United States
jeffreymcp,"@shoemakermike @perlapell You were my like my higschool narrative for sense of humour from @nbcsnl @BroadcastVideo for years eh. Currently. Cheers, Jeffrey. I’m late to the game being 30,12yrs old &amp; a #BroadcastTVstduent #ADHD #bipolar",en,Toronto
mancunicorn88,"Spent 3 days being wrestled to the ground by strangers, 2 more days to go. When lying there helpless on the ground all I can do is hope that my illness never gets me to the point where I need this for real #MentalHealthAwareness #MentalHealth #KeepTalkingMH #Bipolar #Restraint",en,"Manchester, England"
p31mission,"So I woke in the middle of the night w/ #anxiety &amp; it took about an hour 2 calm b4 I went back 2 sleep. I woke this morning shaking w/a spinning head. When u go 2 battle, #mentalillness fights back. Damn! But I just have to use another tactic. #fighttowin #bipolar #depression https://t.co/sqqYwCR06L",en,"Honolulu, HI"
FritzOSkennick,Fritz Streets Films presents ‘Catch Me (I’m Falling)’ by Fractured Persona as part of the ‘It’s Okay to Say’ Mental Health Wellness Project... #FritzStreetsFilms #FracturedPersona #MentalHealthAwareness #Schizophrenia #Depression #Bipolar https://t.co/tcpSjWXdiY,en,"Penarth, South Wales"
PortiaNyy,RT @PreWavy: Proper in my feelings today #bipolar all over the gaff lool,en,South london
unpackedsparkle,@MHChat @Chaos2Cured @9smiles1 @drjoyce_knudsen @MOCwithTiffany @ItsNicoleCarman @nrmentalhealth @BipolarBattle @BekaLombardo @DrDeniseMD Thank you! In spite of all of it I’m going to celebrate 4 years of sobriety - and also 4 years since my #bipolar diagnosis - TOMORROW! That’s pretty major! ???,en,"Phoenix, AZ"
PreWavy,Proper in my feelings today #bipolar all over the gaff lool,en-GB,LDN????????
buscandoalucy,"La maestra más perra que he tenido se llama Lucy, y se apellida #Enfermedad #Bipolar ?

Feliz #DiaDelMaestro 

Pd.- Lo que Lucy no sabe es que la que suscribe es una alumna mucha pieza ?",en,México
Evil_Pillsbury,My life is developing in a totally new and unexpected way. You now what I'm cool with it. I may not have the certainty or future I thought I had but that is a good thing #anxiety #BPD #bipolar #depression #EUPD #MentalHealthAwarenessWeek #BPDAwarenessMonth,en,UK
yychealthnut,"RT @marlynnweimd: My latest: Physical Exercise Can Lower, Even Prevent, Depression @Psychtoday https://t.co/5AecLrgTSa #wellness #depression #happiness #psychology #bipolar #fitness #exercise #workoutmotivation #workout #health https://t.co/R5QITyWHu8",en,"Calgary, Alberta"
vingad0r,"@CarlosBolsonaro @TerraNoticiasBR Nessa vc tem razão, amiguinho #bipolar. Ainda não lambeu toba de gato hoje, né",en,unknown
CREST_BD,"A new online program for people living with earlier stage #bipolar disorder is now welcoming participants from around the world to sign up!

Sign up/more info: https://t.co/tu6H30oghO https://t.co/7FYdV52mVM",en,University of British Columbia
TheShow_On_Air,dont.ask.rajah.t michael_landsberg @bell_letstalk @bell_mobility @cp24breakfast @ctvnews @mapleleafs @camh #sicknotweak #ptsd #veteran #metoo #depression #mentalhealth #awareness #cptsd #mentalillness #bipolar… https://t.co/XykwFbmjSV,en,Planet Earth 
natasha_tracy,Improving #Bipolar -- How Do I Know What I'm Doing Right? | https://t.co/gM1nfgSMld #mentalillness,en,The West Coast
MarjaRaams,"RT @elziax: Must-watch! ""Let the darkness lift. And let hope prevail."" #MentalHealthMonth #MHM2019 #bipolar https://t.co/SlA0DKacNg",nl,"Den Haag, Nederland"
jeremy_kolb,"Right when we think we finally have steady nice California summer weather, we get thrown a curve ball and it’s raining.... #Bipolar #CaliWeather",en,"Elk Grove, CA"
bbcasiannetwork,"Last night @mobeen_azhar explored what it feels like to be South Asian and #bipolar

Listen to the show on @BBCSounds #mentalhealth https://t.co/ZBRLbVVGJN",en,UK
bbcasiannetwork,"Is there a stigma of #bipolar in the South Asian community?

This week @mobeen_azhar is busting taboos about #mentalhealth https://t.co/AGZfekTL5e",en,UK
HealthyPlace,"When #Anxiety Keeps You Awake, Relax Instead of Worry || https://t.co/S6BiFgjq86
==
#mentalhealth #gad #nighttimeanxiety #sleep #depression #bipolar #mhsm #mhchat https://t.co/vTxJuUeh1O",en,Texas
CANPharmacyKing,"Many people take antidepressants or antipsychotics &amp; some even take them together. But what are the differences &amp; what are they used for?
https://t.co/tJ56LbC1tm
#MentalHealthAwarenessMonth #Depression #Schizophrena #Bipolar  #PsychiatricMedications #MentalHealth #WednesdayWisdom https://t.co/8otzeAfHwf",en,"Surrey, BC"
