User,Tweet,Language,Location
Marnieg33,"RT @cbd_mega: Just chill… yeah, we got that! #CBD #CBDedibles #edibles #CBDgummies #CBDoil #gummies #cannabinoid #supplements #anxiety #workoutrecovery #PTSD #stress #insomnia #concentration #CBDpets https://t.co/qf8eLONrGC",en,"Davie, FL"
motherhoodreal,#Anxiety and #reactivehypoglycemia go hand and hand. I share how I keep my anxiety under control here: https://t.co/QHIGnOoyoL #spoonie #spoonies,en-gb,London
glitterophelia,"Good morning!

We are taking the boys to school and listening to today's new releases.  A Friday tradition.

We slept okay last night.  I'm still feeling far from awake, but I'll get there.

Happy Friday!! Have a great day! 

#homeless #disabled #anxiety https://t.co/QzllZ18w3v",en,"Washington, USA"
niallmccfanfic,"RT @INFJPhD: Ugh. The WORST. Finding a partner or finding a group always led to so much anxiety &amp; awkwardness! A special kind of torture.
#INFJ #HSP #anxiety #awkward #introvertproblems #IntrovertLife #empath #amwriting https://t.co/474LUe4lXn",en-gb,Ireland
domdenny,@OwenJones84 His message is very triggering for me. I can’t stand bad grammar and punctuation.. #anxiety,en,Global Citizen
SkypeTherapist,Best Online Therapy for #Anxiety. Online Mindfulness Therapy via Skype. See: https://t.co/TKtvOnDXYf,en,"Boulder CO, USA"
HeyDiddleDiddle,"""Hey Diddle Diddle - The Film"" DOWNLOAD On iTunes:   https://t.co/1IfZCJTSvN  Let us know what you think! #social #anxiety #film #mentalhealth",en,"New York, NY"
Nikkiemolinaa,I wish you could see me at my best. But unfortunately you’re getting the worst of me. I don’t know when I will be me again. I’m hurting from hurting you. You don’t have to forgive me. I get it. I’m too much for you. Wish I could make you happier. #thoughts #anxiety,en,"Pequannock, NJ"
LovingSanders,Teen #anxiety and #depression can lead to suicide https://t.co/ey3kLWBIjK #TeenSuicide #suicide #parenting #mentalhealth,en,"Toronto, Canada"
EquestriansOf,"Two Views:  PTSD Brain Fog 
Special Equestrians of Georgia, based in Milton, Georgia, has programs to help those with PTSD, Anxiety or Depression. Equine therapy can help! 
#SpecialEquestriansofGeorgia
#EquineTherapy #Anxiety #Depression 
#PTSD #BrainFog #ShellShock #WTCSurvivor https://t.co/ofIOxi0qFa",en,"Georgia, USA"
FRCenters,"How one mother's vision to help her daughter and daughter's friends with #anxiety turned into a mindfulness program that's been taught to 15,000 kids in eight school districts. https://t.co/DVthrlWNno",en,"Lake Bluff, IL"
RhondaRhea,"RT @InstaEncourage: Have you ever struggled with worry, #fear, or #anxiety, and wondered how you could keep God’s command to “be of good courage?” @LaTanM shares how to leave fear behind. #faith https://t.co/FueGLFP48B via @DrMBengtson",en,"St. Louis, MO"
nguadalquiver,"RT @biblegateway: ""We should not constantly beat ourselves up or engage in negative self-talk when we sin or fail in some way. Rather, we confess what we need to and move on by focusing on growth…""
@jpmoreland #anxiety #depression #mentalhealth #findingquiet
https://t.co/foknK3iD3V",en,"Bacolod City, Philippines"
BoldVisionBooks,"RT @InstaEncourage: Have you ever struggled with worry, #fear, or #anxiety, and wondered how you could keep God’s command to “be of good courage?” @LaTanM shares how to leave fear behind. #faith https://t.co/FueGLFP48B via @DrMBengtson",en,"Houston, TX"
BoldVisionBooks,"RT @InstaEncourage: Have you ever struggled with worry, #fear, or #anxiety, and wondered how you could keep God’s command to “be of good courage?” @LaTanM shares how to leave fear behind. #faith https://t.co/FueGLFP48B via @DrMBengtson",en,"Houston, TX"
natrellabot,"RT @hopeandlamb: I Don't Expect Anyone To Understand My Journey. That's Why I'm The Only One Choosing To Travel It Alone. I Need To Listen Within, I Need To #BeSilent &amp; Learn How To Feel Vibration. ? #Energy #SelfCare #MentalHealth #Anxiety #FridayThoughts #FridayWisdom #FridayMotivation https://t.co/qdHoLrTARL",en,All Over The World
99CentsKindle,"Outstanding read - I can see why he has so many positive reviews
https://t.co/newRHjNjbS  
#overcometrauma #overcomedepression #mentalhealth #traumarecovery
#dianasbookshelf #anxiety #anxietyrelief #mentalhealthawareness #mentalhealthsupport",en,"Crown Point, Indiana"
hopeandlamb,"I Don't Expect Anyone To Understand My Journey. That's Why I'm The Only One Choosing To Travel It Alone. I Need To Listen Within, I Need To #BeSilent &amp; Learn How To Feel Vibration. ? #Energy #SelfCare #MentalHealth #Anxiety #FridayThoughts #FridayWisdom #FridayMotivation https://t.co/qdHoLrTARL",en,In My Mind
AFutterer,"RT @MoodDisordersCa: ""We’re training individuals to be their own therapists, so they’re able to think through things differently when they’re outside of the session."" Read more about CBT: https://t.co/yOVwhgBPoe
#mentalhealth #depression #anxiety https://t.co/55b9BpNt46",en,"Toronto, Ontario"
ellenvoramd,This Memorial Weekend enjoy 30% OFF all of my @mindbodygreen classes. Enjoy! https://t.co/0ookPZSIj8 #memorialday #mindbodygreen #ellenvoramd #depression #anxiety #sleep #insomnia #wellness #diet #wellness #holisticpsychiatry #managedepression #holistichealth #bodymindspirit https://t.co/YINzBHyWmk,en,"New York, NY"
HibuckeyeC,"RT @OhioCBDguy: I can’t get enough CBD coffee!!! Available ground in 2oz and 8oz bags. It comes in K-cups as well!!

?????
#cbd #stressrelief #anxiety #inflammation #pain #education https://t.co/6UbVLGWIUt",en,"Ohio, USA"
LCSMaitland,"https://t.co/YOlODgKlnD ""6 Things Your #Therapist Should Definitely Be Doing If You’re Seeking #Depression Treatment. If not...find a new one."" #anxiety #selfesteem #worry #anxious #depressed #suicidal #orlando #florida #therapy #counseling",en,"Maitland, Florida"
lostinalongbook,"RT @kristyace: Giveaway! RT by 5/31! 
For #MentalHealthAwarenessMonth, I’m giving away 3 copies of CONSIDER. Main character teen lives in MA with #anxiety disorder &amp; faces an apocalypse with a chance to escape, if she can trust a hologram. Starred review @sljournal
https://t.co/eADdk6Nl6U https://t.co/tMT2MfeHCB",en,"Prescott Valley, AZ"
AmericasBarbie,RT @NatchCorporate: I've never seen something that explains my thoughts so well. #Anxiety https://t.co/z8TBLu8COS,en,"Concord, MA"
djbubbler,"RT @BlackCloud1966: Out into the sunshine.
I'm rebelling against my #depression and #anxiety today.
New jungle music podcast (thank you @djbubbler)
Let's do this.. https://t.co/QFNjtqPYh1",en,East London/Essex
RethinkWigan,"Hi! Our next support group is Wednesday 5th June. St Wilfreds Parish Hall, Standish. 7pm-9pm. Feel free to join us. #wigan #nwbhs #heretohelp #anxiety #nhs #selfhelp #mentalhealth #depression #OCD #supportgroup #wiganwarriors #wiganathletic",en,Wigan
ginger_snap224,RT @NatchCorporate: I've never seen something that explains my thoughts so well. #Anxiety https://t.co/z8TBLu8COS,en,"Monterrey Bay, California"
davidcarner,"RT @INFJPhD: Ugh. The WORST. Finding a partner or finding a group always led to so much anxiety &amp; awkwardness! A special kind of torture.
#INFJ #HSP #anxiety #awkward #introvertproblems #IntrovertLife #empath #amwriting https://t.co/474LUe4lXn",en,"Bowling Green, KY"
therapytoronto,Meet #Toronto #therapist Lia Falzon. Specializing in #Depression #Anxiety #Trauma #Addiction #Relationships and #Neuroptimal https://t.co/CQ4gn32DtP #psychotherapist #psychotherapy #therapy,en,"Toronto, Canada"
NatchCorporate,ALL the people! #Anxiety does not discriminate. https://t.co/DghRrZrVcc,en,New England ??
SkypeTherapist,#Anxiety Treatment Online via Skype. Inquiries welcome! See: https://t.co/OmAMG8hhkr,en,"Boulder CO, USA"
INFJPhD,"RT @INFJPhD: Ugh. The WORST. Finding a partner or finding a group always led to so much anxiety &amp; awkwardness! A special kind of torture.
#INFJ #HSP #anxiety #awkward #introvertproblems #IntrovertLife #empath #amwriting https://t.co/474LUe4lXn",en,"Utah, USA"
RandPCounsel,".
.
.
.
.
#sad #selfcare #motivation #inspiration #anxiety #health #healing #ptsd #loveyourself #mentalillness #depression #love #mindfulness #wellness #suicide #mood #quotes #depressed #life #mentalhealthmatters #happy #progress https://t.co/cuFmJSruPs",en,"Omaha, NE"
calmpreneur,"MASTER YOUR #OVERWHELM, REDUCE #ANXIETY &amp; GET MORE DONE

Join my new 6 week course &amp; I’ll walk you step-by-step through the whole process of taking control of your business. 

Get more done &amp; take consistent, focused action for sustainable business growth 
https://t.co/G8002ODmBQ https://t.co/b0YDOx2Ccr",en,Worldwide
happyhandstoys,"Why Being Confused Is Absolutely Panic-Inducing for Most Autistics
https://t.co/n4dfZ6aG73 via @theAspergianCom #Autism #Confusion #Anxiety #Meltdown #Communication",en,"St Paul, MN"
Marnieg33,"#Repost @cbd_mega (get_repost)
???
Just chill… yeah, we got that! #CBD #CBDedibles #edibles #CBDgummies #CBDoil #gummies #cannabinoid #supplements #anxiety #workoutrecovery #PTSD #stress #insomnia #concentration… https://t.co/ZWiqcFV5jO",en,"Davie, FL"
Kvverra,RT @NatchCorporate: I've never seen something that explains my thoughts so well. #Anxiety https://t.co/z8TBLu8COS,en,"Paris, New York & the Universe"
denisebuchman,"RT @thegoodlimbo: Our latest blog post concerning social media anxiety is out and you can read it below: https://t.co/znv6e3LFII

Feel free to share your thoughts with us on this thread!

#anxiety #mentalhealth #mentalhealthcommunity #WritingCommunity @LovingBlogs @LetsChat_MH",en,United States
Stage4Ministry,"RT @CancerCare: There are many possible ways to reduce #stress and #anxiety while coping with #cancer. During #MentalHealthMonth, #CancerCare has tips to help: https://t.co/hSONbt6x8t #meditation #taichi #yoga https://t.co/D39THD0oWf",en,United States
TheFMRTGroup,"Most of us have experienced being nervous in front of a large group of people, but what if the anxiety becomes too severe and affects your daily life? #psychology #mentalhealth #mentalhealthawarenessmonth #stress #anxiety https://t.co/2HDUcRGI5E",en,"Winston-Salem, NC"
cbd_mega,"Just chill… yeah, we got that! #CBD #CBDedibles #edibles #CBDgummies #CBDoil #gummies #cannabinoid #supplements #anxiety #workoutrecovery #PTSD #stress #insomnia #concentration #CBDpets https://t.co/qf8eLONrGC",en,"Fort Lauderdale, FL"
CancerCare,"There are many possible ways to reduce #stress and #anxiety while coping with #cancer. During #MentalHealthMonth, #CancerCare has tips to help: https://t.co/hSONbt6x8t #meditation #taichi #yoga https://t.co/D39THD0oWf",en,"New York, New York"
easeforwork,"All of us deal with #anxiety-provoking thoughts, and it's tough to clear your mind from them. Here's a 4-step process to help you break free from anxious, obsessive thoughts:  https://t.co/jvxbMkLnNa",en,"Toronto, Ontario"
EvolutionMHS,"Do you have a problem with anxiety?
https://t.co/PyBVvmIzKD
#anxiety #gethelp #therapy #evolution #evolutionmhs #tulsa",en,"Tulsa, OK"
Gizzy72804626,RT @AmzFibro: ?Acrostic Name Poem I made in Memory of @HelloKelly333 Niece Amanda.? #lostlovedone #memories #invisibleillness #Fibromyalgia #mentalhealth #MentalHealthAwareness #depression #mindfullness #invisibleillness #OKtoNOTbeOK #AnxietyAndMe #anxiety #poetry #chronicillness #emotional https://t.co/frwhOKavGE,en,"England, United Kingdom"
SkypeTherapist,"Learn how to apply mindfulness for overcoming #Anxiety and #Depression. Read: https://t.co/GKSNvigM0c.
For help, visit: Online Mindfulness Therapy via Skype. See: https://t.co/wA24wSaK62.",en,"Boulder CO, USA"
marcogiunta,"Looking for a way to unlock great #productivity from your team? 
https://t.co/p9uAbxQTdI 
Specialist Liam O’Neill explains how helping your team tackle #stress &amp; #anxiety in the workplace can be a way to reach new #business heights. #selfcare",en,"New York, NY"
chrisdandeker,"RT @KingsIoPPN: 'The online world may not be the safe haven some propose for people with social #anxiety' - Sophie Carruthers from @Kingspsychol talks to @_MarkBlunden at the @EveningStandard about her research on anxiety and #socialmedia

https://t.co/EOur7nXtlB",en,"Royal Tunbridge Wells, England"
thekerryjournal,"Let us introduce Robert Cronin to our team from Aghadoe Counselling, he has a great article today on #anxiety and will continue to write about mental health. https://t.co/Sy0qwVRfD0 https://t.co/G6dFZyhxZ1",en,"Kerry, Ireland"
MandaLee9,Fuck #depression &amp; #anxiety this week has been hell,en,MINNESOTA 
AmVindicated,"Tomorrow You starts today.  Regardless of your past or current situation, Tomorrow You will be the same, better , or worse than Today You.  Which will you be?

#MentalHealth #depression #anxiety #PTSD",en,"Dayton, OH"
thornhillmom,A Primer on Child and Adolescent Anxiety https://t.co/JoIYfYIpjg #anxiety #ADHD #parenting #mentalhealth,en,"Thornhill, Canada"
train_champion,Rethinking Inclusivity https://t.co/YaMmgC8UoS #Training #Anxiety #Learning #Gatekeeper #BasicFacilitationSkills https://t.co/rgW0IIOdK4,en,"Seattle, WA"
SkypeTherapist,Online Mindfulness-based Counseling via Skype for Overcoming Anxiety &amp; Depression without medications. Contact me to learn more. See: https://t.co/l5Jd5Ku5df #onlinetherapy #anxiety #depression #mindfulness,en,"Boulder CO, USA"
stressbubbles,"Hello #anxiety relief! This practice is so easy but so impactful. It promotes proper breathing. It slows things down for a few minutes. It helps greatly with stress. And there are so many other good things you need to know about it: https://t.co/HfoeuJX0vW
#healthy #stressrelief",en,"London, Ontario"
MariComIR,"RT @EmpowerClinics: ""#CBD not only manages the #anxiety and craving cycle, it also diminishes the #pain and #inflammation that leads to #opiate use in the first place.”

$CBDT $CBDT.C $EPWCF https://t.co/VLUzjgAZhU",fr,"Montreal, Québec"
searchinsideyou,We sometimes overlay real-life experiences with damaging narratives that perpetuate cycles of #stress. https://t.co/aT7h4AY3D6 #anxiety #depression #mentalhealth #happiness https://t.co/DJB2qAXD1s,en,"San Francisco, CA"
mrskxxxx,"Do you suffer from #anxiety? Me too. I've written loads of blog posts which might help. 

https://t.co/UkrUyBDEUJ

#pbloggers #mentalhealthmatters",en,Worcestershire
TheJohnnyKirk,"Didn't make it out of the door today. Panic attacks aren't much fun. I'll try again when @AmyKirk92 comes home. ?

#anxiety #mentalhealth",en,"Edinburgh, Scotland"
dr_metzner,Calming your child in the times of crises and disasters - help your child during these times. https://t.co/v52v1udkfM #anxiety #parenting,en,"New York, NY"
Menta1Hea1th_Me,#mentalhealth #mentalhealthawareness #anxiety #depression #love #selfcare #selflove #health #mentalillness #recovery #mindfulness #motivation #wellness #ptsd #fitness #meditation #life #therapy #quotes #inspiration #healing #bpd #psychology #mentalhealthmatters #positivevibes https://t.co/ZUqGaE8Od5,en,United Kingdom
mindease,https://t.co/yJjjvz9ACy check out my new #YouTube guided #meditation to release #stress manage #anxiety and #CALM the mind,en,London
LauraBailo,"Here are a few key points about this since I don't have a blurb yet: 

?Lost in a forest
?MC has #anxiety
?#Demisexual LI
?Basque mythology 

I can't wait for you all to read this one ??",es,"Pamplona, España"
robfbee,"RT @OUFreeLearning: Various studies have shown smartphone and multimedia use to be related to #anxiety and poor cognitive function.  So, what can we do to avoid digital-related #stress? 

Here are 5 top tips for managing your #wellbeing in the digital age...

https://t.co/DUd8YJm1JE

#mentalhealth https://t.co/Y7o9wMtEdH",en,London
